tconst,primaryTitle,startYear,runtimeMinutes,number_of_languages,budget,is_in_collection,release_month,popular_actors_count,rated_unknown,rated_R,rated_MA,rated_Unrated,rated_PG,rated_TV-14,rated_PG-13,rated_G,genre_Mystery,genre_Adventure,genre_Drama,genre_Action,genre_Comedy,genre_Documentary,genre_Thriller,genre_Romance,genre_Horror,genre_Crime,genre_unknown,AverageRating,rating_bins
tt4109444,Fallen Blossoms,2017,70,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,C
tt4109632,A Million Happy Nows,2017,80,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.4,C
tt4109756,The Last Possession,2022,87,12,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.6,E
tt4110388,Superlopez,2018,108,12,5200000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.4,D
tt4110978,Revenge of the Gweilo,2020,90,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.3,D
tt4111262,When She Showed Up,2017,92,3,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6.8,C
tt4111826,Rough Stuff,2017,120,7,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,E
tt4111956,A World Away,2019,72,7,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.8,E
tt4113346,The City of Gold,2018,103,14,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.9,E
tt4114302,Phir Se...,2018,118,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,D
tt4116284,The Lego Batman Movie,2017,104,50,80000000,0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.3,B
tt4116488,Southern Tale,2017,90,3,0,0,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6.6,C
tt4117088,Switchh,2021,130,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.7,E
tt4117326,The Trace We Leave Behind,2017,90,5,4000000,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.7,D
tt4117538,Disconnected,2017,96,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.8,D
tt4119054,Top Knot Detective,2017,87,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6.5,C
tt4119208,Photon,2017,107,5,0,0,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.3,B
tt4120762,Easy Does It,2019,95,4,0,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.0,E
tt4121086,7th Secret,2022,100,16,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6,E
tt4121152,The Divide,2018,104,5,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,C
tt4121610,"Tulipani: Liefde, eer en een fiets",2017,90,11,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.0,B
tt4123414,Wonder Valley,2017,72,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.4,E
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,134,62,200000000,1,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5,C
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,2022,142,61,200000000,1,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.2,C
tt4123650,Alterscape,2018,90,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.8,E
tt4124980,Creators: The Past,2019,97,5,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,D
tt4125654,Butterfly Caught,2017,107,4,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,E
tt4126476,After,2019,105,46,14000000,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5.3,D
tt4126568,Open Water 3: Cage Dive,2017,80,32,0,1,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.1,E
tt4126870,At the Frontera,2020,101,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6.8,C
tt4128582,Tupamaro: Urban Guerrillas,2019,53,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt4129428,Jagga Jasoos,2017,161,13,19700000,0,7,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6.3,C
tt4130484,Demon House,2019,95,9,22000000,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.8,E
tt4131496,The Vanishing,2018,107,34,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.9,D
tt4131756,Goddess of the Fireflies,2020,105,15,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7,C
tt4131798,Doppelgänger,2019,58,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5.3,D
tt4131800,My Little Pony: The Movie,2017,99,53,6000000,0,10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.0,C
tt4132190,The Babymoon,2017,99,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0,E
tt4132328,Speaking in Tongues,2018,87,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,C
tt4132746,Preso,2017,91,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.8,D
tt4134712,Get Back Up,2020,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1,B
tt4134826,But Deliver Us from Evil,2017,109,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.6,E
tt4135326,Lane 1974,2017,79,4,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.2,C
tt4135342,STAR [Space Traveling Alien Reject],2017,93,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4.7,E
tt4135418,Burning at Both Ends,2021,110,23,0,0,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6,E
tt4136456,The Virtuoso,2021,110,26,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.9,E
tt4136644,The Ultimate Rally,2018,107,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,9.0,A
tt4136828,2:Hrs,2018,85,5,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,E
tt4137714,The Sounding,2017,93,5,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.5,C
tt4138254,Cómplices,2018,88,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4.8,E
tt4139336,Bleach,2020,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.3,E
tt4139588,Polar,2019,118,36,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.3,C
tt4142094,Threebound,2019,103,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.2,B
tt4142394,The Tracker,2019,95,15,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.5,E
tt4143508,Long Strange Trip,2017,238,10,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,A
tt4144332,Deidra & Laney Rob a Train,2017,92,13,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6.0,C
tt4144350,Cold Ground,2017,86,7,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.3,D
tt4144726,Tears in the Dust,2017,90,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4,C
tt4146076,The Immortal Forest,2017,52,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7,A
tt4147596,Breaking Legs,2017,98,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.1,E
tt4148022,The Ballad of Shirley Collins,2017,94,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt4150782,Domino Effect,2017,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9,D
tt4150978,Warrior Women,2018,65,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,B
tt4151002,A Feast of Man,2017,82,3,50000,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.1,D
tt4151320,Always at The Carlyle,2018,92,8,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4,C
tt4151776,King Cohen,2017,110,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt4152174,New Year,2021,88,4,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.2,A
tt4153828,Swift,2019,90,35,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.4,D
tt4154664,Captain Marvel,2019,123,53,152000000,1,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6.8,C
tt4154756,Avengers: Infinity War,2018,149,57,300000000,1,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.4,A
tt4154796,Avengers: Endgame,2019,181,59,356000000,1,4,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,8.4,A
tt4154916,Replicas,2018,107,40,30000000,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.4,D
tt4155534,Animal Crackers,2017,105,28,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.8,D
tt4155680,CobraGator,2018,0,2,0,0,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.8,D
tt4157058,Mihkel,2018,100,6,0,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.0,C
tt4157144,Quest: The Truth Always Rises,2017,86,10,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.7,C
tt4157712,Criminal Audition,2019,92,9,0,0,10,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4.1,E
tt4157728,The Last Boy,2019,87,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5,D
tt4157844,Torquato Neto - Todas as horas do fim,2017,87,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,B
tt4158316,Limelight,2017,90,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,C
tt4158594,Boar,2017,96,12,2393600,0,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5.1,D
tt4160608,All for Nikki,2020,88,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,D
tt4161036,Pulse,2017,84,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.6,D
tt4161248,The Yaku and the Undefeated,2017,86,2,75000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1,C
tt4161376,3:15 am,2018,95,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9,E
tt4162034,Hate Crime,2017,90,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,E
tt4162860,Restraint,2017,95,5,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.1,E
tt4165392,Last Night in Suburbia,2017,80,4,228000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4,B
tt4166648,Talking to God,2020,74,6,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.2,C
tt4168280,At the End of the Day,2018,108,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.6,D
tt4168628,A Talent for Trouble,2018,120,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8,D
tt4169146,Give Me Liberty,2019,110,18,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.7,C
tt4170168,Allie & Obie,2018,72,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,E
tt4170972,End of the Trail,2019,77,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5,D
tt4172498,E19 Virus,2017,88,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.8,E
tt4172510,The Redeeming,2018,85,4,150000,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4.3,E
tt4173170,The Eternal Road,2017,103,13,3100000,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.1,B
tt4173184,Dead on Time,2018,94,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.7,E
tt4173294,Delirium,2017,109,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,C
tt4173306,The Rizen,2017,94,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4,E
tt4174516,Dead End Demon,2017,90,4,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,E
tt4177018,VS.,2018,99,7,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8,D
tt4177268,Life After Life,2018,73,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.1,B
tt4177498,A Room to Die For,2017,84,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5,E
tt4177596,Eu Te Levo,2017,81,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,C
tt4177670,Inner Ghosts,2018,90,7,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.7,E
tt4177674,Hosea,2019,90,2,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.5,B
tt4177856,Elliot the Littlest Reindeer,2018,89,30,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,D
tt4178022,The Bakken,2017,90,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.8,B
tt4179338,Fourth Quarter,2018,92,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3.8,E
tt4179582,Unseen Enemy,2017,97,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,B
tt4180286,Valley of Bones,2017,90,5,3000000,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.2,E
tt4180532,Black Pumpkin,2018,91,9,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.1,E
tt4180556,Affairs of State,2018,97,17,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6,E
tt4180560,Otherhood,2019,100,24,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,C
tt4181158,"Hello, Goodbye and Everything in Between",2022,82,32,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5.0,D
tt4181232,Snakehead,2021,97,15,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5.1,D
tt4181416,Gone,2019,91,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,D
tt4181716,Light Thereafter,2017,101,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6,C
tt4181782,The Crucifixion,2017,90,26,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.1,D
tt4183140,Love in Moreno Valley,2019,84,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.2,B
tt4183200,Screwdriver,2018,108,9,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8,C
tt4183284,Happy Endings Are a Rarity,2017,61,2,3000,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.5,C
tt4185370,Sleepwalker,2017,88,13,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1,D
tt4187366,Vechtmeisje,2018,84,14,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.3,C
tt4188180,Achoura,2018,93,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.9,E
tt4188436,Dixieland,2017,92,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.2,D
tt4188440,Happy Hour,2018,104,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4.9,E
tt4188442,Southern Chillers,2017,84,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.2,E
tt4189080,Spice It Up,2018,82,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.2,C
tt4189646,2 Gentlemen of Verona,2018,99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1,E
tt4191486,Yamasong: March of the Hollows,2017,95,3,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.1,D
tt4191592,Gnomercy,2019,90,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.9,E
tt4192066,Straight Up: Kentucky Bourbon,2018,73,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt4192148,Highly Functional,2017,85,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.9,C
tt4192552,Stained,2019,102,4,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5,E
tt4192652,She's Missing,2019,100,11,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,E
tt4192918,The Promise,2017,115,2,33000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.8,A
tt4193072,How to Build a Girl,2019,102,24,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.9,D
tt4193604,Night of the Babysitter,2017,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.5,B
tt4193776,Pinsky,2017,73,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4,C
tt4194054,We Only Know So Much,2018,88,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1,D
tt4194162,White Devil,2017,56,3,150000,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3.2,E
tt4194558,Dead Reckoning,2020,91,17,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.7,E
tt4194608,ReRun,2018,91,3,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.2,D
tt4195854,Amazônia Groove,2018,85,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,C
tt4196110,Without a Body,2017,90,4,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3,E
tt4196550,The Comet Kids,2017,92,7,250000,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.4,D
tt4199898,Playmobil: The Movie,2019,99,45,75000000,0,12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.8,E
tt4200198,Back in the No,2021,102,5,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6,E
tt4201990,Haunters: The Art of the Scare,2017,88,5,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.5,C
tt4202970,Devil's Doors,2018,90,4,750,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6,E
tt4203666,Blanco,2020,88,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.3,C
tt4203788,Moma's Spirit,2018,80,2,215000,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,E
tt4204450,Something in the Dark,2018,93,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,D
tt4205718,Intersect,2020,119,12,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.7,E
tt4205896,Night Walk,2019,97,13,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5.0,D
tt4206250,We Gotta Get Out of Here,2019,79,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3,A
tt4206516,The Taker's Crown,2020,86,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6,E
tt4207196,Del Playa,2017,101,3,600000,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.8,E
tt4208146,The Retirement,2019,91,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.2,C
tt4209174,Chimera Strain,2018,80,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5,E
tt4209788,Molly's Game,2017,140,51,30000000,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.4,B
tt4210344,El Pampero,2017,77,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,D
tt4211620,Jean-François and the Meaning of Life,2018,85,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3,C
tt4212752,Scumbag,2017,114,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.4,C
tt4214198,Laddie: The Man Behind the Movies,2017,83,4,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,B
tt4215052,Bobbi & Gill,2017,88,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.2,E
tt4215674,Highway to Havasu,2017,108,6,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.6,E
tt4217392,Kung Fu Yoga,2017,107,34,65000000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.1,D
tt4217878,"Sex, Pity and Loneliness",2017,119,9,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.4,C
tt4218012,HERO Inspired by the Extraordinary Life & Times of Mr. Ulric Cross,2019,111,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5,B
tt4218340,Moon Rock City,2017,118,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.4,D
tt4218572,Widows,2018,129,46,42000000,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6.8,C
tt4218696,The Wall,2017,88,32,3000000,0,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6.2,C
tt4218998,Inhumane,2018,79,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9,E
tt4219156,Reprendre l'été,2017,95,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6,B
tt4219272,Reawakened,2020,94,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4,E
tt4219706,Demon Squad,2019,97,5,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.5,E
tt4222298,Royalty Free: The Music of Kevin MacLeod,2020,91,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7,B
tt4223310,Saving My Pig,2018,95,8,0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.0,B
tt4224752,Highlighters,2019,79,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.3,C
tt4224754,Tiger,2018,100,10,0,0,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.9,E
tt4225092,Virus of the Dead,2018,120,4,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2.7,E
tt4225622,The Babysitter,2017,85,34,0,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.3,C
tt4229578,Adventure Club,2017,88,7,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,D
